X,Y,Z,|V|,MAx,MAy,MAz,MAv
-0.577988,2.756287,9.002502,9.432721,-1.073,2.81,9.13,9.623
0.186935,2.952423,9.708588,10.149307,-0.789,2.81,9.052,9.537
0.06926,2.932816,9.571289,10.010783,-0.441,2.889,9.135,9.617
0.226166,2.501312,9.159409,9.497499,-0.024,2.786,9.36,9.773
0.030029,2.658218,9.296707,9.669322,0.128,2.761,9.434,9.832
-0.087646,2.795517,9.532059,9.933919,0.059,2.722,9.39,9.778
-0.146484,2.893585,9.532059,9.962652,0.006,2.712,9.38,9.766
0.049652,2.834747,9.100571,9.53198,-0.039,2.796,9.365,9.774
0.304611,3.109329,9.02211,9.547732,0.03,2.908,9.297,9.744
0.44191,2.913193,9.630127,10.070815,0.162,2.938,9.321,9.778
0.44191,3.089722,10.042007,10.515872,0.31,2.987,9.449,9.917
0.206558,3.266235,9.43399,9.985546,0.349,3.095,9.532,10.03
0.206558,3.246628,9.198639,9.756957,0.324,3.129,9.576,10.082
0.010422,3.246628,9.473221,10.014121,0.216,3.212,9.537,10.068
0.147705,3.168167,9.747803,10.250793,0.143,3.232,9.463,10.002
0.206558,3.325073,8.806366,9.415458,0.143,3.247,9.307,9.859
-0.048416,3.14856,8.963272,9.500317,0.079,3.222,9.248,9.795
-0.381851,3.168167,9.630127,10.145069,-0.019,3.202,9.287,9.828
-0.499527,3.128937,9.43399,9.951882,-0.181,3.193,9.208,9.753
-0.597595,3.14856,9.100571,9.648364,-0.382,3.149,9.282,9.811
-0.656433,3.128937,9.100571,9.645804,-0.534,3.144,9.316,9.848
-0.676041,3.128937,9.02211,9.573178,-0.607,3.134,9.164,9.705
-0.479919,2.59938,9.179016,9.552038,-0.602,3.001,9.101,9.605
-0.264175,2.619003,9.06134,9.435934,-0.519,2.869,9.091,9.552
-0.421082,3.109329,8.845596,9.385617,-0.46,2.864,9.027,9.487
-0.499527,3.128937,9.277084,9.803268,-0.416,2.864,9.091,9.544
0.088867,2.560165,9.080963,9.435372,-0.274,2.854,9.066,9.515
-0.087646,2.501312,9.159409,9.49521,-0.23,2.825,9.091,9.53
-0.185715,2.481705,9.159409,9.491476,-0.171,2.668,9.169,9.556
-0.087646,3.227005,9.218246,9.767155,-0.068,2.693,9.155,9.547
-0.303391,3.383911,9.806656,10.378507,-0.166,2.898,9.336,9.783
-0.597595,3.619278,9.571289,10.250164,-0.294,3.178,9.439,9.972
-0.676041,3.18779,9.414383,9.962411,-0.416,3.354,9.503,10.09
-1.146774,3.246628,9.277084,9.895452,-0.681,3.359,9.517,10.122
-0.440689,3.540817,8.767151,9.465439,-0.715,3.399,9.257,9.893
-0.342621,3.089722,9.316315,9.821277,-0.652,3.266,9.194,9.786
0.324234,2.22673,9.728195,9.98505,-0.401,3.026,9.272,9.792
0.559586,2.638611,9.179016,9.567118,0.025,2.874,9.248,9.71
-0.009201,2.795517,9.747803,10.140743,0.133,2.688,9.493,9.879
-0.185715,3.266235,9.885101,10.412397,0.172,2.732,9.635,10.026
-0.146484,2.913193,9.64975,10.080963,0.055,2.903,9.615,10.05
-0.303391,3.442764,9.218246,9.844833,-0.161,3.104,9.625,10.12
-0.362228,3.501602,9.747803,10.36398,-0.249,3.281,9.625,10.176
-0.499527,2.520935,9.904709,10.232687,-0.328,3.095,9.63,10.131
-0.597595,2.265961,8.943665,9.245585,-0.441,2.933,9.454,9.922
0.049652,2.109055,8.374878,8.636501,-0.352,2.599,9.243,9.62
0.422302,2.677841,9.747803,10.117749,-0.156,2.393,9.243,9.558
0.48114,3.070099,10.316589,10.774461,0.089,2.531,9.346,9.694
0.343842,2.972031,9.610519,10.06545,0.324,2.707,9.512,9.899
0.343842,3.266235,9.787033,10.323398,0.398,2.997,9.865,10.32
-0.244553,2.913193,9.571289,10.007801,0.231,3.055,9.821,10.293
-0.499527,3.14856,10.120468,10.610694,-0.014,3.075,9.772,10.252
-0.323013,3.59967,9.943939,10.580354,-0.181,3.232,9.856,10.381
-0.264175,3.756577,10.198914,10.871959,-0.333,3.354,9.959,10.518
-0.323013,3.364304,9.414383,10.002674,-0.352,3.467,9.919,10.516
-0.009201,3.128937,9.43399,9.939341,-0.23,3.462,9.748,10.349
-0.146484,3.109329,9.453613,9.952898,-0.186,3.34,9.625,10.192
0.06926,3.070099,9.43399,9.921214,-0.102,3.168,9.434,9.954
0.167328,2.972031,9.100571,9.575038,0.02,3.07,9.356,9.847
-0.107269,3.285858,9.64975,10.194412,-0.004,3.109,9.409,9.911
-0.617203,3.462372,9.590897,10.215393,-0.122,3.198,9.444,9.977
-0.931015,2.736679,9.080963,9.529958,-0.372,3.114,9.356,9.879
-0.617203,2.834747,9.080963,9.533133,-0.568,3.08,9.351,9.868
-0.479919,3.285858,9.571289,10.13098,-0.661,3.08,9.331,9.852
-0.362228,2.736679,9.100571,9.510048,-0.598,2.898,9.208,9.676
0.049652,2.010986,9.159409,9.377702,-0.352,2.717,9.228,9.638
-0.264175,2.854355,9.826263,10.235848,-0.264,2.722,9.414,9.814
-0.244553,2.638611,9.277084,9.648128,-0.205,2.56,9.341,9.693
-0.205322,3.285858,8.884827,9.475187,-0.166,2.697,9.287,9.684
0.186935,3.364304,9.080963,9.685937,-0.132,3.036,9.267,9.761
0.030029,3.89386,9.218246,10.006953,-0.058,3.296,9.115,9.704
0.10849,3.580048,9.394775,10.054368,0.03,3.531,9.145,9.806
-0.028809,3.540817,9.473221,10.113364,0.074,3.595,9.292,9.965
0.147705,3.638885,9.492828,10.167453,0.064,3.663,9.395,10.086
0.147705,3.246628,10.081238,10.592156,0.094,3.502,9.611,10.232
-0.421082,3.59967,9.159409,9.850366,-0.039,3.507,9.552,10.181
-0.597595,3.52121,8.217972,8.96053,-0.181,3.502,9.238,9.893
0.049652,3.835022,9.826263,10.548237,-0.205,3.551,9.321,9.988
0.265396,3.403534,9.64975,10.235827,-0.176,3.59,9.213,9.899
1.030304,3.305466,8.610245,9.280299,0.187,3.516,9.076,9.756
1.383347,2.638611,9.473221,9.930651,0.682,3.296,9.39,9.999
1.304901,2.932816,9.943939,10.449215,0.996,3.07,9.419,9.974
0.951859,3.619278,10.257751,10.919097,1.168,3.124,9.571,10.145
0.010422,3.344696,8.982895,9.58538,0.913,3.134,9.664,10.221
-0.048416,3.168167,8.296417,8.880888,0.555,3.266,9.37,9.959
-0.342621,2.619003,8.943665,9.325541,0.143,3.188,9.12,9.678
-0.362228,2.207123,8.64946,8.933967,-0.186,2.835,8.718,9.181
0.10849,1.873688,8.669083,8.869919,-0.161,2.467,8.64,9.003
0.539978,2.324799,9.669357,9.959555,-0.014,2.256,8.983,9.272
0.736115,2.59938,9.296707,9.681292,0.256,2.251,9.071,9.361
0.285004,3.011261,8.708298,9.218642,0.417,2.452,9.086,9.432
0.44191,3.011261,8.963272,9.465898,0.501,2.737,9.159,9.581
0.186935,3.403534,9.865494,10.437766,0.412,3.006,9.208,9.701
0.265396,3.344696,9.688965,10.253461,0.295,3.193,9.307,9.844
0.186935,3.93309,9.198639,10.005953,0.27,3.423,9.429,10.041
-0.107269,3.403534,9.296707,9.900723,0.133,3.521,9.512,10.149
0.226166,3.383911,9.924332,10.48782,0.143,3.516,9.527,10.162
-0.126877,3.344696,8.943665,9.549462,0.045,3.516,9.341,9.986
-0.068039,3.540817,9.218246,9.875124,-0.019,3.418,9.346,9.953
0.559586,3.089722,8.884827,9.423358,0.148,3.34,9.243,9.834
1.030304,3.14856,9.394775,9.961765,0.349,3.281,9.11,9.702
0.716492,3.18779,9.492828,10.03938,0.56,3.242,9.248,9.825
0.618423,2.364029,9.120178,9.44186,0.731,2.948,9.223,9.717
0.402679,2.677841,9.120178,9.513708,0.692,2.845,9.282,9.739
0.06926,2.952423,10.042007,10.467259,0.452,2.796,9.444,9.866
-0.323013,3.462372,9.414383,10.036083,0.192,2.864,9.424,9.865
-0.381851,4.129227,9.06134,9.96515,-0.058,3.305,9.409,9.996
-0.244553,3.874252,9.728195,10.474131,-0.22,3.605,9.561,10.236
0.618423,3.913483,9.237869,10.051667,-0.083,3.845,9.36,10.132
0.579208,3.658508,9.394775,10.098612,0.143,3.894,9.356,10.147
0.579208,3.285858,10.277374,10.805405,0.383,3.683,9.66,10.357
0.736115,2.972031,9.551682,10.030426,0.628,3.457,9.615,10.247
-0.303391,2.815125,8.825989,9.269037,0.398,3.183,9.512,10.051
-0.087646,2.422867,9.179016,9.493803,0.231,2.874,9.459,9.9
-0.832947,3.070099,9.963562,10.459057,-0.122,2.82,9.38,9.813
-0.8918,3.089722,9.630127,10.152883,-0.529,2.849,9.4,9.844
-0.224945,3.305466,9.218246,9.795549,-0.509,2.972,9.498,9.975
0.030029,2.932816,9.041733,9.505537,-0.48,3.1,9.463,9.978
0.912628,2.952423,9.98317,10.45052,-0.044,3.07,9.468,9.976
0.951859,3.109329,10.100845,10.611364,0.417,3.075,9.586,10.091
0.991089,3.423141,9.257477,9.919729,0.721,3.104,9.596,10.122
0.794952,2.560165,9.218246,9.600128,0.913,3.011,9.64,10.145
0.167328,2.717072,9.394775,9.781221,0.726,2.952,9.493,9.978
-0.460297,2.481705,9.669357,9.993358,0.373,2.796,9.385,9.824
-0.754501,3.18779,9.277084,9.838474,-0.063,2.737,9.39,9.803
-0.166107,2.736679,8.727921,9.148421,-0.303,2.781,9.267,9.69
0.81456,2.697449,9.845871,10.241138,-0.142,2.776,9.38,9.805
1.265671,2.932816,9.924332,10.425722,0.29,2.889,9.444,9.913
1.383347,3.011261,9.688965,10.239989,0.824,2.845,9.547,10.014
1.030304,3.18779,9.179016,9.771278,1.123,2.957,9.66,10.17
0.618423,3.423141,9.43399,10.054875,1.074,3.139,9.557,10.123
0.402679,3.344696,9.963562,10.517686,0.859,3.242,9.566,10.146
0.363464,3.070099,9.512451,10.002217,0.604,3.256,9.522,10.087
0.324234,2.59938,8.806366,9.187708,0.427,3.109,9.429,9.941
0.363464,2.756287,9.610519,10.004564,0.363,2.943,9.473,9.928
0.285004,2.893585,9.100571,9.553766,0.334,2.83,9.257,9.687
0.77533,2.854355,8.453323,8.955845,0.437,2.776,8.993,9.425
1.128372,2.972031,9.43399,9.955218,0.638,2.869,9.15,9.617
0.912628,2.775909,9.943939,10.364386,0.775,2.874,9.233,9.707
0.186935,2.952423,8.806366,9.289985,0.751,2.889,9.159,9.641
0.44191,2.59938,8.198364,8.611924,0.667,2.825,9.096,9.555
0.10849,2.775909,9.296707,9.702897,0.412,2.776,9.061,9.492
-0.009201,3.59967,9.787033,10.428026,0.182,2.982,9.022,9.508
0.383072,3.285858,8.786758,9.388862,0.231,3.065,9.017,9.533
0.265396,3.011261,8.335648,8.866857,0.187,3.168,9.052,9.597
0.44191,2.717072,9.218246,9.62049,0.27,3.153,9.032,9.576
0.226166,2.59938,9.43399,9.788161,0.329,2.903,8.944,9.416
0.461517,3.14856,9.159409,9.696453,0.349,2.869,9.037,9.493
0.402679,2.932816,8.453323,8.956687,0.383,2.849,9.066,9.515
0.245773,3.168167,9.492828,10.010568,0.334,2.962,9.135,9.613
-0.224945,3.227005,9.787033,10.307773,0.221,3.119,9.223,9.743
-0.224945,3.540817,9.080963,9.749455,0.05,3.217,9.204,9.756
-0.205322,2.717072,8.27681,8.713794,-0.102,3.163,9.159,9.695
0.265396,2.383636,8.610245,8.938035,-0.097,2.967,8.939,9.427
0.500748,2.579773,10.238144,10.570031,0.084,2.805,9.052,9.493
0.81456,2.010986,9.492828,9.737626,0.344,2.423,9.155,9.49
0.951859,2.658218,8.237579,8.708035,0.633,2.408,9.145,9.488
1.18721,3.285858,9.885101,10.484348,0.864,2.634,9.463,9.875
0.834183,3.736954,11.042282,11.687287,0.947,2.923,9.664,10.154
-0.068039,3.678116,9.688965,10.363841,0.726,3.34,9.713,10.311
-0.087646,3.325073,8.531784,9.157245,0.466,3.507,9.787,10.423
-0.421082,3.050491,9.179016,9.681794,0.064,3.448,9.611,10.223
-0.185715,3.168167,9.630127,10.139581,-0.191,3.305,9.257,9.836
0.167328,3.325073,9.64975,10.207927,-0.132,3.217,9.248,9.797
0.147705,3.285858,9.296707,9.861412,-0.073,3.207,9.439,9.973
0.265396,3.56044,9.453613,10.105344,0.099,3.335,9.508,10.079
0.265396,3.462372,9.728195,10.329387,0.211,3.408,9.532,10.126
-0.048416,3.070099,8.924057,9.437513,0.158,3.345,9.351,9.933
0.285004,3.227005,8.31604,8.924758,0.192,3.33,9.105,9.699
0.383072,2.854355,9.394775,9.826285,0.221,3.153,9.091,9.629
0.343842,2.854355,9.885101,10.294698,0.241,3.001,9.13,9.621
0.010422,2.972031,8.963272,9.443163,0.256,2.977,9.14,9.622
-0.068039,3.266235,8.806366,9.392816,0.167,2.987,9.262,9.739
0.422302,2.834747,9.394775,9.822216,0.177,2.982,9.262,9.738
0.186935,3.18779,9.296707,9.829838,0.138,3.065,9.115,9.622
0.539978,3.109329,9.845871,10.339279,0.27,3.1,9.336,9.846
0.304611,3.305466,8.963272,9.558197,0.363,3.109,9.375,9.887
-0.342621,2.873978,8.571014,9.046514,0.172,3.119,9.169,9.693
-0.519135,3.14856,10.002777,10.499451,-0.004,3.109,9.346,9.861
-0.754501,2.677841,10.179306,10.552648,-0.328,3.001,9.429,9.914
-0.538757,3.070099,8.512177,9.064928,-0.539,2.943,9.316,9.791
-0.087646,3.070099,9.159409,9.66064,-0.475,2.992,9.463,9.944
0.324234,3.266235,10.35582,10.863537,-0.264,3.021,9.552,10.035
0.618423,3.59967,10.296982,10.925562,0.079,3.252,9.581,10.129
0.48114,3.501602,10.061615,10.664371,0.334,3.359,9.968,10.529
0.088867,3.580048,9.571289,10.219306,0.378,3.487,10.071,10.668
-0.440689,2.991653,9.237869,9.720207,0.187,3.418,9.792,10.382
-0.911407,2.697449,9.335922,9.760448,-0.196,3.193,9.552,10.091
-0.793732,2.854355,9.120178,9.589317,-0.514,3.031,9.316,9.822
-0.440689,2.815125,9.669357,10.080456,-0.647,2.84,9.341,9.788
-0.323013,2.59938,9.198639,9.564313,-0.617,2.742,9.331,9.749
-0.107269,2.462097,9.551682,9.864484,-0.416,2.683,9.385,9.775
-0.460297,2.775909,9.473221,9.88228,-0.333,2.663,9.473,9.848
-0.146484,2.775909,8.884827,9.309526,-0.259,2.653,9.277,9.655
0.324234,2.775909,9.198639,9.613832,-0.097,2.697,9.277,9.668
0.363464,2.717072,9.512451,9.899561,0.02,2.761,9.267,9.676
-0.283783,3.030884,8.727921,9.243559,0.064,2.825,9.081,9.517
-0.342621,2.775909,7.90416,8.384438,0.015,2.825,8.836,9.285
-0.224945,3.285858,8.296417,8.926253,-0.122,2.952,8.61,9.113
0.030029,3.168167,9.335922,9.858886,-0.205,3.065,8.566,9.103
0.010422,3.325073,9.414383,9.984329,-0.132,3.139,8.738,9.288
0.088867,2.913193,8.629852,9.108729,-0.024,3.173,8.919,9.47
0.128098,3.050491,8.806366,9.320622,0.064,3.114,9.047,9.568
0.44191,3.246628,9.198639,9.764775,0.167,3.134,9.012,9.545
0.324234,2.717072,9.198639,9.597008,0.246,2.982,8.958,9.448
0.06926,2.913193,8.943665,9.406414,0.241,2.982,9.037,9.522
0.343842,2.873978,8.492554,8.97226,0.295,2.938,8.958,9.435
-0.068039,2.893585,9.179016,9.624541,0.167,2.849,8.953,9.4
-0.342621,2.775909,9.669357,10.06576,0.001,2.864,9.071,9.517
-0.185715,3.089722,9.414383,9.91017,-0.063,2.908,9.189,9.643
0.128098,3.285858,9.43399,9.990668,-0.117,3.011,9.424,9.898
0.245773,3.423141,9.904709,10.482441,-0.039,3.144,9.606,10.112
0.206558,3.423141,9.98317,10.555768,0.099,3.305,9.684,10.235
0.049652,3.109329,10.061615,10.531215,0.158,3.31,9.846,10.39
0.206558,3.52121,9.826263,10.440164,0.177,3.369,9.944,10.502
-0.087646,3.246628,9.159409,9.718181,0.094,3.325,9.758,10.311
-0.087646,2.520935,9.571289,9.898099,0.02,3.1,9.655,10.147
-0.656433,3.089722,9.688965,10.190845,-0.156,3.095,9.561,10.062
-0.558365,2.991653,9.080963,9.577351,-0.348,2.962,9.375,9.846
0.06926,3.383911,9.277084,9.875219,-0.308,2.997,9.405,9.885
-0.009201,3.207397,9.943939,10.448417,-0.289,3.168,9.498,10.023
-0.323013,2.952423,9.787033,10.227764,-0.205,3.134,9.522,10.032
-0.401459,2.658218,9.277084,9.658757,-0.166,3.05,9.571,10.053
0.128098,2.481705,9.335922,9.660989,-0.151,2.825,9.586,9.999
-0.107269,3.089722,9.728195,10.207628,-0.176,2.796,9.532,9.939
-0.166107,2.795517,10.061615,10.44407,-0.137,2.756,9.601,9.993
0.206558,3.050491,9.335922,9.823829,0.015,2.854,9.615,10.034
0.226166,3.109329,8.924057,9.452929,0.04,3.011,9.512,9.982
0.363464,2.913193,9.316315,9.767933,0.158,2.967,9.409,9.872
0.48114,2.893585,9.139801,9.598974,0.319,2.992,9.179,9.661
0.618423,2.834747,9.296707,9.738942,0.422,2.938,9.169,9.64
-0.126877,2.344406,9.669357,9.950317,0.334,2.746,9.356,9.764
-0.009201,2.932816,9.865494,10.292204,0.241,2.751,9.493,9.895
0.030029,3.325073,9.865494,10.410811,0.128,2.859,9.674,10.098
-0.185715,3.109329,9.355545,9.860458,-0.073,2.928,9.689,10.128
-0.146484,3.325073,9.394775,9.966914,-0.078,3.173,9.62,10.133
-0.028809,3.207397,9.924332,10.429793,-0.083,3.242,9.635,10.167
0.422302,3.089722,9.296707,9.805788,0.015,3.183,9.493,10.016
0.912628,3.717346,9.198639,9.963258,0.29,3.335,9.454,10.041
0.598816,3.540817,9.688965,10.333054,0.476,3.389,9.527,10.133
0.147705,2.991653,9.453613,9.916784,0.52,3.335,9.409,10.005
0.324234,2.834747,9.159409,9.593523,0.496,3.271,9.375,9.952
-0.264175,2.697449,9.179016,9.570807,0.202,3.016,9.37,9.854
-0.479919,2.324799,8.492554,8.818077,-0.068,2.712,9.071,9.475
-0.342621,3.011261,9.02211,9.517539,-0.191,2.717,8.963,9.375
-0.303391,3.403534,9.512451,10.107562,-0.348,2.859,9.052,9.503
-0.362228,3.266235,9.375153,9.934434,-0.372,3.001,9.101,9.594
-0.421082,2.697449,8.64946,9.070099,-0.357,3.095,9.14,9.657
-0.087646,2.638611,10.218521,10.554057,-0.294,3.001,9.439,9.917
-0.224945,2.638611,9.512451,9.874188,-0.274,2.81,9.439,9.858
0.226166,2.638611,8.374878,8.783621,-0.127,2.653,9.189,9.57
0.383072,2.952423,9.06134,9.537895,0.074,2.717,9.292,9.687
0.44191,3.285858,10.238144,10.761586,0.207,2.879,9.297,9.739
0.206558,3.952698,10.042007,10.793906,0.314,3.207,9.429,9.969
-0.303391,3.109329,9.728195,10.217522,0.182,3.325,9.767,10.328
-0.577988,2.893585,9.139801,9.604315,-0.058,3.31,9.787,10.344
-0.264175,3.030884,9.532059,10.005808,-0.235,3.247,9.611,10.155
0.265396,2.972031,9.492828,9.950738,-0.22,3.001,9.473,9.945
0.304611,3.011261,9.767426,10.225609,-0.068,2.977,9.483,9.947
0.657654,3.050491,10.081238,10.553168,0.241,3.016,9.718,10.184
0.971466,2.364029,10.159683,10.476237,0.55,2.849,9.875,10.301
0.500748,3.030884,9.453613,9.940212,0.609,2.864,9.865,10.299
0.638046,3.344696,9.728195,10.306885,0.692,2.948,9.856,10.319
0.186935,3.109329,9.492828,9.990829,0.574,2.962,9.709,10.179
0.363464,2.481705,8.806366,9.156585,0.422,2.992,9.37,9.849
0.10849,2.285568,8.512177,8.814349,0.324,2.805,9.135,9.567
-0.715271,2.638611,9.277084,9.671513,-0.014,2.629,9.022,9.408
-0.950638,2.59938,9.041733,9.455867,-0.298,2.501,8.909,9.275
-1.107544,2.638611,9.532059,9.95234,-0.666,2.541,9.091,9.474
-0.989853,2.109055,9.394775,9.679345,-0.941,2.496,9.311,9.69
-0.597595,2.050217,8.924057,9.176018,-0.911,2.349,9.223,9.566
-0.224945,1.991379,8.472946,8.706722,-0.73,2.197,9.081,9.379
0.579208,2.324799,9.610519,9.904658,-0.308,2.119,9.101,9.367
0.85379,3.18779,11.159973,11.637696,0.153,2.389,9.542,9.856
0.44191,3.364304,9.669357,10.247453,0.412,2.717,9.728,10.124
0.088867,2.756287,8.139511,8.593989,0.491,2.908,9.645,10.096
-0.440689,2.128662,9.335922,9.585659,0.236,2.859,9.576,10.016
-0.636826,1.912918,10.39505,10.588762,-0.137,2.541,9.385,9.754
-0.676041,2.462097,8.64946,9.018432,-0.416,2.315,9.13,9.447
-0.440689,2.403259,8.178741,8.535905,-0.549,2.227,9.14,9.432
0.128098,2.736679,9.708588,10.08774,-0.406,2.379,9.233,9.558
0.343842,3.14856,10.72847,11.186229,-0.161,2.688,9.316,9.707
-0.048416,2.756287,9.826263,10.205631,-0.004,2.761,9.611,10.004
-0.087646,2.403259,9.316315,9.621697,0.084,2.761,9.895,10.275
-0.715271,2.462097,9.335922,9.681579,-0.127,2.693,9.802,10.174
-1.048706,2.265961,9.98317,10.290677,-0.475,2.472,9.615,9.95
-0.931015,2.579773,9.826263,10.201837,-0.696,2.428,9.615,9.949
-1.421356,2.834747,9.335922,9.859792,-1.029,2.536,9.62,10.008
-0.931015,2.560165,9.394775,9.781771,-1.083,2.56,9.635,10.034
0.186935,2.795517,9.943939,10.331108,-0.774,2.693,9.625,10.044
0.206558,3.14856,9.98317,10.469946,-0.49,2.835,9.664,10.111
-0.381851,2.442474,9.492828,9.809449,-0.23,2.737,9.704,10.098
-0.323013,2.697449,9.316315,9.704344,-0.078,2.771,9.684,10.079
-0.656433,2.913193,10.120468,10.551847,-0.289,2.8,9.728,10.134
-0.911407,2.756287,9.943939,10.35904,-0.568,2.702,9.718,10.106
-1.068314,3.442764,9.179016,9.861453,-0.74,2.952,9.64,10.119
-1.26445,3.52121,9.64975,10.349658,-0.975,3.158,9.723,10.28
-1.284058,3.18779,10.100845,10.669484,-1.132,3.227,9.718,10.31
-0.695663,2.422867,8.904434,9.25436,-1.078,3.144,9.459,10.034
-0.028809,2.403259,8.571014,8.901616,-0.818,2.884,9.307,9.794
0.638046,2.324799,10.316589,10.594518,-0.343,2.585,9.473,9.855
0.461517,2.579773,10.865768,11.17735,0.094,2.433,9.664,9.982
0.383072,2.893585,8.68869,9.165856,0.363,2.55,9.611,9.96
-0.009201,2.697449,8.453323,8.873274,0.368,2.624,9.581,9.953
-0.636826,2.834747,9.963562,10.378531,0.05,2.751,9.493,9.899
-0.872177,3.011261,9.865494,10.351635,-0.284,2.859,9.243,9.692
-1.107544,3.168167,9.237869,9.82864,-0.656,2.928,9.38,9.858
-1.029083,3.14856,8.865204,9.463841,-0.911,3.041,9.483,10.006
-0.538757,3.403534,8.669083,9.328842,-0.887,3.183,9.159,9.743
-1.029083,2.481705,10.198914,10.546834,-0.926,3.05,9.243,9.792
-1.029083,2.050217,9.590897,9.861425,-0.907,2.771,9.331,9.8
-0.832947,2.677841,8.845596,9.279505,-0.857,2.653,9.326,9.754
-0.401459,2.638611,9.080963,9.465058,-0.823,2.462,9.429,9.788
-0.068039,2.520935,9.728195,10.049752,-0.583,2.472,9.311,9.664
-0.185715,3.030884,10.159683,10.603769,-0.372,2.717,9.454,9.85
-0.107269,2.775909,9.139801,9.552651,-0.191,2.742,9.527,9.918
-0.185715,2.638611,8.394485,8.801372,-0.137,2.742,9.356,9.752
-0.401459,2.010986,9.296707,9.520189,-0.22,2.614,9.248,9.619
-0.636826,2.207123,9.316315,9.595346,-0.333,2.408,9.037,9.367
-0.676041,2.265961,9.551682,9.840032,-0.475,2.281,9.14,9.439
-0.793732,2.344406,9.453613,9.772259,-0.627,2.207,9.405,9.682
-0.303391,2.658218,8.551392,8.96016,-0.602,2.369,9.218,9.542
0.010422,2.913193,9.198639,9.648925,-0.441,2.545,9.189,9.555
0.128098,2.167892,10.806931,11.022972,-0.24,2.521,9.503,9.851
-0.185715,2.148285,9.394775,9.639057,-0.088,2.472,9.488,9.818
-0.479919,1.932526,8.590622,8.818376,-0.132,2.29,9.498,9.782
-0.479919,2.265961,10.100845,10.36301,-0.254,2.129,9.723,9.961
-0.146484,3.011261,10.140076,10.578766,-0.323,2.34,9.557,9.85
-0.597595,2.952423,9.453613,9.921932,-0.426,2.541,9.571,9.921
-0.342621,3.089722,9.02211,9.542654,-0.392,2.83,9.679,10.102
-0.401459,2.972031,8.943665,9.433094,-0.372,3.006,9.39,9.869
-0.499527,2.913193,10.179306,10.59974,-0.46,2.982,9.4,9.874
0.186935,3.050491,10.336212,10.778577,-0.264,3.006,9.62,10.089
0.343842,3.207397,9.218246,9.766355,-0.093,3.036,9.669,10.144
0.226166,2.834747,10.512726,10.890562,0.064,3.001,10.062,10.509
-0.264175,3.011261,9.630127,10.093405,0.123,3.026,9.924,10.382
-0.636826,3.050491,8.982895,9.508072,-0.083,3.026,9.586,10.065
-1.107544,2.736679,8.943665,9.418344,-0.446,2.908,9.517,9.978
-1.107544,2.638611,10.140076,10.536131,-0.779,2.859,9.424,9.889
-0.989853,2.638611,10.042007,10.429956,-0.96,2.766,9.527,9.973
-0.381851,2.815125,9.02211,9.458816,-0.897,2.707,9.537,9.961
-0.107269,3.638885,9.041733,9.747098,-0.647,2.933,9.561,10.043
-0.205322,3.580048,10.277374,10.885004,-0.421,3.168,9.596,10.13
-1.22522,2.873978,10.532333,10.985944,-0.48,3.227,9.718,10.269
-1.205612,2.795517,9.100571,9.596291,-0.686,3.222,9.738,10.304
-0.499527,2.991653,8.786758,9.295517,-0.784,3.06,9.674,10.191
-0.303391,2.148285,10.72847,10.94565,-0.808,2.702,9.787,10.206
-0.126877,2.834747,9.943939,10.340881,-0.534,2.693,9.64,10.045
